,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
7763,0.144,0.008316831683168316,348.00624942749306,0.0,0.0,0.0,8.23,2.84,8.23
7764,0.079,0.005247524752475246,349.75213452466227,0.0,0.0,0.0,8.48,2.53,8.48
7765,0.078,0.002277227722772277,347.6365325833867,0.0,0.0,0.0,8.73,2.23,8.73
7766,0.056,0.0,347.71869188207705,0.0,0.0,0.0,8.99,1.92,8.99
7767,0.04,0.004752475247524752,354.31197560197467,0.0,0.0,0.0,8.91,2.48,8.91
7768,0.0,0.010841584158415837,363.12356038651063,0.0,0.0,0.0,8.84,3.05,8.84
7769,0.0,0.02137623762376237,345.43877134342085,0.0,0.0,0.0,8.77,3.61,8.77
7770,0.0,0.0323960396039604,334.20348724752057,0.0,0.0,0.0,8.6,4.12,8.6
7771,0.0,0.04804950495049504,317.58676908740466,0.0,0.0,0.0,8.42,4.63,8.42
7772,0.0,0.06633663366336631,297.37558160958775,0.0,0.0,0.0,8.25,5.14,8.25
7773,0.0,0.04743564356435644,276.5071197422483,0.0,0.0,0.0,8.11,4.61,8.11
7774,0.0,0.031168316831683168,257.61048104347634,0.0,0.0,0.0,7.98,4.08,7.98
7775,0.0,0.02005940594059406,241.9385948182991,0.0,0.0,0.0,7.84,3.54,7.84
7776,0.0,0.01629702970297029,232.1205586248067,0.0,0.0,0.0,7.75,3.34,7.75
7777,0.0,0.012534653465346535,227.1293812293702,0.0,0.0,0.0,7.67,3.14,7.67
7778,0.0,0.009306930693069307,224.9521598140769,0.0,0.0,0.0,7.58,2.94,7.58
7779,0.0,0.017801980198019797,227.14992105404278,0.0,0.0,0.0,7.44,3.42,7.44
7780,0.0,0.02664356435643564,236.55716075408358,0.0,0.0,0.0,7.3,3.89,7.3
7781,0.0,0.04006930693069307,264.69672055551575,0.0,0.0,0.0,7.17,4.37,7.17
7782,0.0,0.036999999999999984,307.48117534849627,0.0,0.0,0.0,7.08,4.27,7.08
7783,0.0,0.033930693069306926,330.67063740383713,0.0,0.0,0.0,6.99,4.17,6.99
7784,0.02,0.030861386138613868,340.1600364025683,0.0,0.0,0.0,6.91,4.07,6.91
7785,0.072,0.023821782178217822,342.2140188698262,0.0,0.0,0.0,6.95,3.74,6.95
7786,0.101,0.017613861386138616,343.69288624625176,0.0,0.0,0.0,6.99,3.41,6.99
7787,0.116,0.011405940594059407,340.69407184405526,0.0,0.0,0.0,7.03,3.08,7.03
7788,0.096,0.020247524752475245,341.33080640890523,0.0,0.0,0.0,7.24,3.55,7.24
7789,0.118,0.02932673267326731,340.28327535060373,0.0,0.0,0.0,7.45,4.02,7.45
7790,0.066,0.04405940594059406,340.69407184405526,0.0,0.0,0.0,7.66,4.5,7.66
7791,0.003,0.07178217821782178,348.0267892521657,0.0,0.0,0.0,7.63,5.25,7.63
7792,0.0,0.10891089108910891,358.15292281574676,0.0,0.0,0.0,7.61,6.0,7.61
7793,0.0,0.1593267326732673,341.4745851816132,0.0,0.0,0.0,7.59,6.76,7.59
7794,0.0,0.17458415841584157,330.85549582589033,0.0,0.0,0.0,7.51,6.99,7.51
7795,0.0,0.19710891089108915,315.22468925005825,0.0,0.0,0.0,7.44,7.23,7.44
7796,0.0,0.21897029702970297,296.5950682720298,0.0,0.0,0.0,7.37,7.46,7.37
7797,0.0,0.23512871287128712,275.95254447608863,0.0,0.0,0.0,7.29,7.63,7.29
7798,0.0,0.2512871287128713,258.22667578365366,0.0,0.0,0.0,7.21,7.8,7.21
7799,0.0,0.26744554455445546,241.83589569493626,0.0,0.0,0.0,7.13,7.97,7.13
7800,0.0,0.29975247524752474,231.8946205534084,0.0,0.0,0.0,6.97,8.25,6.97
7801,0.0,0.3315643564356435,226.92398298264436,0.0,0.0,0.0,6.8,8.52,6.8
7802,0.0,0.36455445544554466,224.89054034005918,0.0,0.0,0.0,6.64,8.8,6.64
7803,0.0,0.4184752475247526,226.65696526190087,0.0,0.0,0.0,6.59,9.21,6.59
7804,0.0,0.4791881188118813,234.9550544296225,0.0,0.0,0.0,6.54,9.63,6.54
7805,0.0,0.5384554455445543,260.6298352703453,0.0,0.0,0.0,6.5,10.04,6.5
7806,0.0,0.5688118811881188,303.4964493620161,0.0,0.0,0.0,6.49,10.25,6.49
7807,0.0,0.5991683168316833,329.4177080988098,0.0,0.0,0.0,6.48,10.46,6.48
7808,0.069,0.6280792079207921,336.8531246302831,0.0,0.0,0.0,6.47,10.66,6.47
7809,0.093,0.6165148514851485,337.9622751626023,0.0,0.0,0.0,6.66,10.58,6.66
7810,0.108,0.6063960396039604,333.1559561892191,0.0,0.0,0.0,6.86,10.51,6.86
7811,0.1,0.5948316831683168,322.2287694634075,0.0,0.0,0.0,7.06,10.43,7.06
7812,0.139,0.5774851485148514,319.2094152365384,0.0,0.0,0.0,7.41,10.31,7.41
7813,0.083,0.5615841584158414,319.90776927540617,0.0,0.0,0.0,7.76,10.2,7.76
7814,0.071,0.5442376237623762,324.4676103527185,0.0,0.0,0.0,8.12,10.08,8.12
7815,0.004,0.5254455445544552,334.6759032149899,0.0,0.0,0.0,8.3,9.95,8.3
7816,0.0,0.5066534653465345,355.54436508232925,0.0,0.0,0.0,8.48,9.82,8.48
7817,0.0,0.48641584158415835,340.94054974012624,0.0,0.0,0.0,8.67,9.68,8.67
7818,0.0,0.44594059405940595,329.8285045922614,0.0,0.0,0.0,8.77,9.4,8.77
7819,0.0,0.40401980198019793,314.30039713979227,0.0,0.0,0.0,8.88,9.11,8.88
7820,0.0,0.36808910891089114,296.30751072661366,0.0,0.0,0.0,8.98,8.83,8.98
7821,0.0,0.29975247524752474,274.720154995734,0.0,0.0,0.0,9.15,8.25,9.15
7822,0.0,0.23988118811881187,256.78888805657317,0.0,0.0,0.0,9.32,7.68,9.32
7823,0.0,0.18475247524752472,241.32240007812172,0.0,0.0,0.0,9.49,7.1,9.49
7824,0.0,0.19900990099009902,232.07947897546154,0.0,0.0,0.0,9.53,7.25,9.53
7825,0.0,0.21231683168316828,226.7596643852638,0.0,0.0,0.0,9.57,7.39,9.57
7826,0.0,0.22562376237623766,224.33596507389956,0.0,0.0,0.0,9.61,7.53,9.61
7827,0.0,0.20471287128712867,224.9316199894043,0.0,0.0,0.0,9.57,7.31,9.57
7828,0.0,0.18475247524752472,235.55070934512727,0.0,0.0,0.0,9.54,7.1,9.54
7829,0.0,0.1672871287128713,264.1832249387013,0.0,0.0,0.0,9.51,6.88,9.51
7830,0.0,0.20566336633663368,307.6249541212043,0.0,0.0,0.0,9.49,7.32,9.49
7831,0.0,0.2484356435643564,328.2263982678003,0.0,0.0,0.0,9.47,7.77,9.47
7832,0.047,0.2950396039603962,336.09315111739784,0.0,0.0,0.0,9.45,8.21,9.45
7833,0.121,0.27972277227722775,339.9135585064973,0.0,0.0,0.0,9.73,8.08,9.73
7834,0.155,0.2655445544554456,339.25628411697477,0.0,0.0,0.0,10.0,7.95,10.0
7835,0.158,0.25318811881188125,335.16885900713174,0.0,0.0,0.0,10.28,7.82,10.28
7836,0.07,0.27618811881188127,337.01744322766376,0.0,0.0,0.0,10.62,8.05,10.62
7837,0.041,0.3032871287128712,333.3408146112723,0.0,0.0,0.0,10.96,8.28,10.96
7838,0.041,0.33038613861386135,331.4511507413951,0.0,0.0,0.0,11.31,8.51,11.31
7839,0.001,0.3350990099009902,339.1741248182845,0.0,0.0,0.0,11.42,8.55,11.42
7840,0.0,0.33981188118811884,357.72158649762264,0.0,0.0,0.0,11.53,8.59,11.53
7841,0.0,0.3445247524752476,344.61717835651774,0.0,0.0,0.0,11.64,8.63,11.64
7842,0.0,0.3280297029702971,334.6964430396624,0.0,0.0,0.0,11.62,8.49,11.62
7843,0.0,0.31153465346534653,319.51751260662706,0.0,0.0,0.0,11.61,8.35,11.61
7844,0.0,0.2950396039603962,299.47064372619076,0.0,0.0,0.0,11.6,8.21,11.6
7845,0.0,0.3186039603960396,277.1643941317708,0.0,0.0,0.0,11.34,8.41,11.34
7846,0.0,0.34216831683168314,260.07526000418574,0.0,0.0,0.0,11.09,8.61,11.09
7847,0.0,0.36573267326732684,243.8282586881763,0.0,0.0,0.0,10.83,8.81,10.83
7848,0.0,0.4271485148514851,234.60587741018867,0.0,0.0,0.0,10.36,9.27,10.36
7849,0.0,0.49219801980198025,229.98441685885854,0.0,0.0,0.0,9.9,9.72,9.9
7850,0.0,0.5586930693069306,228.83418667719423,0.0,0.0,0.0,9.43,10.18,9.43
7851,0.0,0.5702574257425742,231.13464704052294,0.0,0.0,0.0,9.57,10.26,9.57
7852,0.0,0.5818217821782178,240.8294442859799,0.0,0.0,0.0,9.71,10.34,9.71
7853,0.0,0.5919405940594059,270.0781546197313,0.0,0.0,0.0,9.85,10.41,9.85
7854,0.0,0.5745940594059404,311.52752080899415,0.0,0.0,0.0,10.07,10.29,10.07
7855,0.0,0.5558019801980197,333.6694518060336,0.0,0.0,0.0,10.3,10.16,10.3
7856,0.077,0.5370099009900988,342.3988772918793,0.0,0.0,0.0,10.53,10.03,10.53
7857,0.141,0.5977227722772276,342.1934790451535,0.0,0.0,0.0,10.54,10.45,10.54
7858,0.212,0.6584356435643564,341.33080640890523,0.0,0.0,0.0,10.55,10.87,10.55
7859,0.221,0.7200000000000001,332.9710977671658,0.0,0.0,0.0,10.56,11.3,10.56
7860,0.156,0.7100198019801981,330.58847810514686,0.0,0.0,0.0,10.62,11.23,10.62
7861,0.097,0.7000396039603961,329.60256652086304,0.0,0.0,0.0,10.69,11.16,10.69
7862,0.128,0.6900594059405941,330.4036196830936,0.0,0.0,0.0,10.76,11.09,10.76
7863,0.006,0.7271287128712871,337.32554059775254,0.0,0.0,0.0,10.86,11.35,10.86
7864,0.0,0.7641980198019801,353.24390471900057,0.0,0.0,0.0,10.96,11.61,10.96
7865,0.0,0.8026930693069307,338.7838681495055,0.0,0.0,0.0,11.06,11.88,11.06
7866,0.0,0.6396435643564357,326.04917685250706,0.0,0.0,0.0,11.02,10.74,11.02
7867,0.0,0.4748514851485148,311.0345650168523,0.0,0.0,0.0,10.97,9.6,10.97
7868,0.0,0.3256732673267328,292.87736000629315,0.0,0.0,0.0,10.93,8.47,10.93
7869,0.0,0.20091089108910887,274.04234078153894,0.0,0.0,0.0,10.88,7.27,10.88
