,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
2454,0.0,0.16065346534653466,42.92035670594107,0.0,0.0,0.0,24.81,6.78,24.81
2455,0.0,0.15136633663366333,46.40707997193126,0.0,0.0,0.0,24.74,6.64,24.74
2456,0.0,0.14207920792079207,46.937392162660174,0.0,0.0,0.0,24.68,6.5,24.68
2457,0.0,0.16596039603960397,46.58490920954095,0.0,0.0,0.0,24.77,6.86,24.77
2458,0.0,0.19710891089108915,46.15938924811775,0.0,0.0,0.0,24.85,7.23,24.85
2459,0.0,0.23227722772277226,45.33692902417287,0.0,0.0,0.0,24.93,7.6,24.93
2460,0.098,0.20851485148514848,45.11146695506059,0.0,0.0,0.0,24.95,7.35,24.95
2461,0.265,0.18475247524752472,44.63196311793443,0.0,0.0,0.0,24.96,7.1,24.96
2462,0.402,0.16596039603960397,44.41920313722282,0.0,0.0,0.0,24.97,6.86,24.97
2463,0.501,0.14605940594059405,44.85424966494655,0.0,0.0,0.0,25.0,6.56,25.0
2464,0.614,0.12615841584158413,45.59097079218674,0.0,0.0,0.0,25.03,6.26,25.03
2465,0.673,0.10693069306930693,44.46683596872543,0.0,0.0,0.0,25.06,5.96,25.06
2466,0.615,0.15534653465346535,43.90794407909494,0.0,0.0,0.0,25.02,6.7,25.02
2467,0.51,0.21801980198019802,44.174687935509496,0.0,0.0,0.0,24.98,7.45,24.98
2468,0.374,0.29268316831683167,43.92699721169597,0.0,0.0,0.0,24.93,8.19,24.93
2469,0.143,0.2891485148514852,41.11348463094252,0.0,0.0,0.0,25.08,8.16,25.08
2470,0.059,0.28443564356435636,38.252339218686465,0.0,0.0,0.0,25.23,8.12,25.23
2471,0.006,0.27972277227722775,35.45470424843387,0.0,0.0,0.0,25.37,8.08,25.37
2472,0.0,0.25984158415841585,33.51128472312786,0.0,0.0,0.0,25.11,7.89,25.11
2473,0.0,0.2417821782178218,32.47924004057157,0.0,0.0,0.0,24.85,7.7,24.85
2474,0.0,0.22277227722772278,32.17438991895494,0.0,0.0,0.0,24.59,7.5,24.59
2475,0.0,0.21041584158415844,32.409378554367755,0.0,0.0,0.0,24.53,7.37,24.53
2476,0.0,0.19805940594059407,33.5779706872315,0.0,0.0,0.0,24.48,7.24,24.48
2477,0.0,0.18475247524752472,37.05199186482099,0.0,0.0,0.0,24.43,7.1,24.43
2478,0.0,0.1646336633663366,41.39293057575775,0.0,0.0,0.0,24.43,6.84,24.43
2479,0.0,0.14738613861386138,45.19403052966509,0.0,0.0,0.0,24.42,6.58,24.42
2480,0.0,0.13013861386138614,47.159678709672306,0.0,0.0,0.0,24.42,6.32,24.42
2481,0.0,0.09356435643564359,47.658235679399496,0.0,0.0,0.0,24.8,5.69,24.8
2482,0.0,0.06287128712871289,47.71539507720261,0.0,0.0,0.0,25.17,5.07,25.17
2483,0.0,0.04221782178217823,47.17238079807299,0.0,0.0,0.0,25.55,4.44,25.55
2484,0.094,0.033623762376237626,46.36579818462901,0.0,0.0,0.0,25.72,4.16,25.72
2485,0.235,0.026455445544554448,45.56239109328518,0.0,0.0,0.0,25.9,3.88,25.9
2486,0.413,0.021188118811881186,44.33028851841797,0.0,0.0,0.0,26.08,3.6,26.08
2487,0.533,0.01723762376237624,43.698359620483515,0.0,0.0,0.0,26.0,3.39,26.0
2488,0.644,0.013475247524752473,44.574803720131314,0.0,0.0,0.0,25.92,3.19,25.92
2489,0.66,0.009702970297029703,43.4855996397719,0.0,0.0,0.0,25.85,2.98,25.85
2490,0.619,0.008118811881188117,42.25032154280452,0.0,0.0,0.0,25.82,2.82,25.82
2491,0.519,0.006633663366336633,42.11694961459726,0.0,0.0,0.0,25.8,2.67,25.8
2492,0.407,0.005049504950495047,41.94864694328806,0.0,0.0,0.0,25.77,2.51,25.77
2493,0.163,0.008118811881188117,39.459037616752276,0.0,0.0,0.0,25.88,2.82,25.88
2494,0.059,0.012346534653465345,37.236172146631034,0.0,0.0,0.0,25.98,3.13,25.98
2495,0.006,0.017990099009900992,34.54332940568415,0.0,0.0,0.0,26.08,3.43,26.08
2496,0.0,0.01441584158415842,32.74280837488594,0.0,0.0,0.0,25.75,3.24,25.75
2497,0.0,0.010841584158415837,31.67900847132792,0.0,0.0,0.0,25.42,3.05,25.42
2498,0.0,0.008514851485148514,31.018499874491887,0.0,0.0,0.0,25.1,2.86,25.1
2499,0.0,0.008712871287128712,30.913707645186175,0.0,0.0,0.0,25.01,2.88,25.01
2500,0.0,0.00891089108910891,31.396387004412503,0.0,0.0,0.0,24.93,2.9,24.93
2501,0.0,0.009108910891089108,32.85712717049218,0.0,0.0,0.0,24.84,2.92,24.84
2502,0.0,0.013663366336633667,34.752913864295586,0.0,0.0,0.0,24.77,3.2,24.77
2503,0.0,0.018742574257425745,37.60453271025112,0.0,0.0,0.0,24.7,3.47,24.7
2504,0.0,0.023821782178217822,40.15765247879038,0.0,0.0,0.0,24.63,3.74,24.63
2505,0.0,0.027207920792079204,40.68478914741913,0.0,0.0,0.0,24.77,3.92,24.77
2506,0.0,0.03178217821782177,40.32595515009955,0.0,0.0,0.0,24.91,4.1,24.91
2507,0.0,0.03730693069306931,39.519372536655574,0.0,0.0,0.0,25.06,4.28,25.06
2508,0.095,0.05418811881188119,38.48732785409927,0.0,0.0,0.0,25.2,4.83,25.2
2509,0.295,0.0787128712871287,37.826819257263246,0.0,0.0,0.0,25.34,5.39,25.34
2510,0.452,0.10594059405940595,37.50609152514575,0.0,0.0,0.0,25.48,5.94,25.48
2511,0.609,0.13610891089108912,37.54737331244801,0.0,0.0,0.0,25.45,6.41,25.45
2512,0.675,0.1672871287128713,38.64610395910793,0.0,0.0,0.0,25.42,6.88,25.42
2513,0.683,0.20851485148514848,39.11608122993357,0.0,0.0,0.0,25.4,7.35,25.4
2514,0.622,0.2702970297029703,39.04621974372976,0.0,0.0,0.0,25.32,8.0,25.32
2515,0.541,0.3468811881188119,39.281208379142576,0.0,0.0,0.0,25.24,8.65,25.24
2516,0.341,0.43148514851485154,39.70672834056579,0.0,0.0,0.0,25.17,9.3,25.17
2517,0.155,0.41702970297029696,37.96654222967087,0.0,0.0,0.0,25.2,9.2,25.2
2518,0.058,0.40112871287128715,35.71192153854789,0.0,0.0,0.0,25.24,9.09,25.24
2519,0.007,0.386940594059406,33.30170026451643,0.0,0.0,0.0,25.27,8.99,25.27
2520,0.0,0.34099009900990096,31.501179233718215,0.0,0.0,0.0,25.39,8.6,25.39
2521,0.0,0.2938613861386138,30.545347081566085,0.0,0.0,0.0,25.51,8.2,25.51
2522,0.0,0.25223762376237624,30.043614589738716,0.0,0.0,0.0,25.63,7.81,25.63
2523,0.0,0.24368316831683168,29.780046255424338,0.0,0.0,0.0,25.41,7.72,25.41
2524,0.0,0.23607920792079207,29.856258785828494,0.0,0.0,0.0,25.19,7.64,25.19
2525,0.0,0.22847524752475243,30.084896377040966,0.0,0.0,0.0,24.97,7.56,24.97
2526,0.0,0.23988118811881187,30.7327028854763,0.0,0.0,0.0,24.82,7.68,24.82
