timestep,Stored capacity,Storage discharge,Storage charge,Storage SOC
2019-01-15 23:00:00,8.9200888,-0.0,1.5400304,0.8415279731679779
2019-01-16 00:00:00,10.599872,-0.0,1.7317354,1.0
2019-01-16 01:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 02:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 03:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 04:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 05:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 06:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 07:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 08:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 09:00:00,10.599872,-0.0,0.0,1.0
2019-01-16 10:00:00,6.3484648,-4.1238652,0.0,0.5989190058144099
2019-01-16 11:00:00,2.1199744,-4.1016356,0.0,0.19999999999999998
2019-01-16 12:00:00,2.2666714,-0.0,0.15123397,0.2138395067412135
2019-01-16 13:00:00,2.2666714,-0.0,-8.1871535e-12,0.2138395067412135
2019-01-16 14:00:00,2.2666714,-0.0,0.0,0.2138395067412135
2019-01-16 15:00:00,2.3587038,-0.0,0.094878801,0.22252191347216269
2019-01-16 16:00:00,2.3587038,-0.0,0.0,0.22252191347216269
2019-01-16 17:00:00,2.1547957,-0.1977909,0.0,0.20328506797063212
