,per_unit_pv_generation,per_unit_wind_generation,residential_demand,commercial_demand,commercial_dummy,industrial_demand,temperature,wind_speed,GHI
6545,0.083,0.0,1704.5184119249188,0.0,0.0,0.0,11.21,1.72,11.21
6546,0.01,0.00405940594059406,1731.9168426875303,0.0,0.0,0.0,11.08,2.41,11.08
6547,0.0,0.011970297029702967,1718.6053409490914,0.0,0.0,0.0,10.95,3.11,10.95
6548,0.0,0.024950495049504945,1632.7913879944972,0.0,0.0,0.0,10.82,3.8,10.82
6549,0.0,0.04405940594059406,1557.8334170401827,0.0,0.0,0.0,10.69,4.5,10.69
6550,0.0,0.06881188118811883,1472.9241292522781,0.0,0.0,0.0,10.56,5.19,10.56
6551,0.0,0.10297029702970296,1389.177982392975,0.0,0.0,0.0,10.44,5.88,10.44
6552,0.0,0.14738613861386138,1320.0357160816682,0.0,0.0,0.0,10.31,6.58,10.31
6553,0.0,0.20091089108910887,1278.5503562948836,0.0,0.0,0.0,10.18,7.27,10.18
6554,0.0,0.26744554455445546,1260.7155287229953,0.0,0.0,0.0,10.05,7.97,10.05
6555,0.0,0.3480594059405941,1258.1307711038808,0.0,0.0,0.0,9.92,8.66,9.92
6556,0.0,0.44015841584158405,1271.8299864851865,0.0,0.0,0.0,9.79,9.36,9.79
6557,0.0,0.5399009900990099,1298.0652763191968,0.0,0.0,0.0,9.66,10.05,9.66
6558,0.0,0.6396435643564357,1336.4489269630437,0.0,0.0,0.0,9.54,10.74,9.54
6559,0.0,0.7399603960396038,1400.680153798034,0.0,0.0,0.0,9.41,11.44,9.41
6560,0.022,0.30564356435643575,1454.8308259184782,0.0,0.0,0.0,9.92,8.3,9.92
6561,0.081,0.29268316831683167,1462.8435745377326,0.0,0.0,0.0,9.93,8.19,9.93
6562,0.167,0.27972277227722775,1479.51526118102,0.0,0.0,0.0,9.93,8.08,9.93
6563,0.316,0.26744554455445546,1492.956000800414,0.0,0.0,0.0,9.94,7.97,9.94
6564,0.323,0.2645940594059406,1491.5343841099013,0.0,0.0,0.0,9.99,7.94,9.99
6565,0.379,0.2626930693069307,1498.1255160386427,0.0,0.0,0.0,10.05,7.92,10.05
6566,0.273,0.25984158415841585,1523.5853785869185,0.0,0.0,0.0,10.1,7.89,10.1
6567,0.256,0.2645940594059406,1564.4245489689242,0.0,0.0,0.0,10.11,7.94,10.11
6568,0.219,0.2683960396039604,1648.1706958282273,0.0,0.0,0.0,10.12,7.98,10.12
6569,0.134,0.27383168316831674,1689.0098662102332,0.0,0.0,0.0,10.13,8.03,10.13
6570,0.002,0.25984158415841585,1729.9782744731947,0.0,0.0,0.0,10.05,7.89,10.05
6571,0.0,0.24653465346534653,1704.3891740439628,0.0,0.0,0.0,9.97,7.75,9.97
6572,0.0,0.23322772277227727,1627.2341591134016,0.0,0.0,0.0,9.89,7.61,9.89
6573,0.0,0.2151683168316832,1545.4265804684342,0.0,0.0,0.0,9.87,7.42,9.87
6574,0.0,0.1961584158415841,1450.1782622040728,0.0,0.0,0.0,9.85,7.22,9.85
6575,0.0,0.17714851485148508,1374.0571503211568,0.0,0.0,0.0,9.84,7.02,9.84
6576,0.0,0.2408316831683169,1324.5590419151179,0.0,0.0,0.0,9.78,7.69,9.78
6577,0.0,0.31153465346534653,1303.6225052002924,0.0,0.0,0.0,9.72,8.35,9.72
6578,0.0,0.39100990099009897,1302.8470779145582,0.0,0.0,0.0,9.66,9.02,9.66
6579,0.0,0.48207920792079206,1319.0018130340225,0.0,0.0,0.0,9.69,9.65,9.69
6580,0.0,0.5717029702970297,1386.8517005357724,0.0,0.0,0.0,9.72,10.27,9.72
6581,0.0,0.6627722772277229,1559.9012231354743,0.0,0.0,0.0,9.75,10.9,9.75
